Job title,Location,Company Industry,Experience Level,Salary Amount,Salary Currency,Conversion Ratio,Reference Year
Applied Scientist,US,2023,Senior,222200.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,136000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,169000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,91000.0,USD,1.0,2023
Data Scientist,US,2023,Junior,135000.0,USD,1.0,2023
Data Scientist,US,2023,Junior,110000.0,USD,1.0,2023
Data Engineer,GB,2023,Senior,105000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Senior,80000.0,GBP,1.2951632,2023
AI Engineer,GB,2023,Mid,300000.0,GBP,1.2951632,2023
AI Engineer,GB,2023,Mid,33063.0,GBP,1.2951632,2023
Research Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,130000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,128000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,81500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,306000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,204000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,185900.0,USD,1.0,2023
Data Scientist,US,2023,Senior,129300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142200.0,USD,1.0,2023
ML Engineer,NL,2023,Mid,70000.0,EUR,1.0882787,2023
Data Engineer,IN,2023,Junior,18000.0,USD,1.0,2023
Data Analyst,GB,2023,Mid,300000.0,GBP,1.2951632,2023
Data Analyst,GB,2023,Mid,50000.0,GBP,1.2951632,2023
Data Engineer,US,2023,Executive,270000.0,USD,1.0,2023
Data Engineer,US,2023,Executive,200000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,204500.0,USD,1.0,2023
Data Scientist,US,2023,Mid,142200.0,USD,1.0,2023
Data Analyst,GB,2023,Mid,75000.0,GBP,1.2951632,2023
Data Analyst,GB,2023,Mid,55000.0,GBP,1.2951632,2023
Data Engineer,US,2023,Senior,188600.0,USD,1.0,2023
Data Engineer,US,2023,Senior,111550.0,USD,1.0,2023
ML Engineer,US,2023,Senior,230000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,160000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,247300.0,USD,1.0,2023
Data Engineer,US,2023,Senior,139700.0,USD,1.0,2023
AI Engineer,US,2023,Senior,360000.0,USD,1.0,2023
AI Engineer,US,2023,Senior,240000.0,USD,1.0,2023
ETL Developer,US,2023,Senior,129100.0,USD,1.0,2023
ETL Developer,US,2023,Senior,111400.0,USD,1.0,2023
Data Analyst,US,2023,Senior,135000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,110000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,214500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,132600.0,USD,1.0,2023
Data Analyst,US,2023,Senior,120000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,100000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,242921.0,USD,1.0,2023
ML Engineer,US,2023,Senior,170045.0,USD,1.0,2023
Data Engineer,US,2023,Senior,225000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,175000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,180000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,162000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,175000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,90000.0,USD,1.0,2023
Data Scientist,US,2023,Junior,156450.0,USD,1.0,2023
Data Scientist,US,2023,Junior,119200.0,USD,1.0,2023
Data Scientist,US,2023,Senior,245000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,185000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,214500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,132600.0,USD,1.0,2023
Data Scientist,US,2023,Mid,154800.0,USD,1.0,2023
Data Scientist,US,2023,Mid,76300.0,USD,1.0,2023
Data Scientist,US,2023,Senior,178600.0,USD,1.0,2023
Data Scientist,US,2023,Senior,88600.0,USD,1.0,2023
Research Engineer,US,2023,Senior,248100.0,USD,1.0,2023
Research Engineer,US,2023,Senior,145900.0,USD,1.0,2023
Data Analyst,US,2023,Senior,93919.0,USD,1.0,2023
Data Analyst,US,2023,Senior,51962.0,USD,1.0,2023
Data Scientist,US,2023,Senior,207345.0,USD,1.0,2023
Data Scientist,US,2023,Senior,180300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,200000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,140000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,205000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,167500.0,USD,1.0,2023
Data Analyst,US,2023,Senior,140000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,110000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,228045.0,USD,1.0,2023
Data Scientist,US,2023,Senior,198300.0,USD,1.0,2023
Data Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,140000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,100000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,75000.0,USD,1.0,2023
Data Scientist,ES,2023,Senior,45000.0,EUR,1.0882787,2023
Data Scientist,ES,2023,Senior,36000.0,EUR,1.0882787,2023
BI Developer,US,2023,Mid,100000.0,USD,1.0,2023
BI Developer,US,2023,Mid,75000.0,USD,1.0,2023
Data Scientist,LV,2023,Mid,72360.0,EUR,1.0882787,2023
Data Scientist,LV,2023,Mid,37440.0,EUR,1.0882787,2023
Data Engineer,US,2023,Senior,140000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,100000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,125000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,120000.0,USD,1.0,2023
BI Analyst,US,2023,Senior,127000.0,USD,1.0,2023
BI Analyst,US,2023,Senior,99000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,130000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,120000.0,USD,1.0,2023
BI Analyst,US,2023,Senior,194500.0,USD,1.0,2023
BI Analyst,US,2023,Senior,132320.0,USD,1.0,2023
Data Engineer,US,2023,Senior,135000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,90000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,223602.0,USD,1.0,2023
Data Analyst,US,2023,Senior,143520.0,USD,1.0,2023
ML Engineer,US,2023,Senior,180000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,140000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,180000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,162000.0,USD,1.0,2023
Data Engineer,GB,2023,Senior,99000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Senior,68000.0,GBP,1.2951632,2023
Data Analyst,US,2023,Senior,120350.0,USD,1.0,2023
Data Analyst,US,2023,Senior,74400.0,USD,1.0,2023
Data Scientist,US,2023,Senior,185000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,123000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,140000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,90000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,214500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,132600.0,USD,1.0,2023
Data Engineer,US,2023,Senior,154000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,103000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,90000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,80000.0,USD,1.0,2023
Data Manager,US,2023,Executive,140000.0,USD,1.0,2023
Data Manager,US,2023,Executive,100000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,100000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,115000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,105000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,296100.0,USD,1.0,2023
Data Scientist,US,2023,Senior,144500.0,USD,1.0,2023
Data Engineer,US,2023,Junior,220000.0,USD,1.0,2023
Data Engineer,US,2023,Junior,187000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,118600.0,USD,1.0,2023
Data Analyst,US,2023,Senior,96800.0,USD,1.0,2023
Data Scientist,US,2023,Junior,100000.0,USD,1.0,2023
ML Engineer,GB,2023,Mid,45000.0,EUR,1.0882787,2023
Data Analyst,US,2023,Mid,142000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,128000.0,USD,1.0,2023
ETL Developer,US,2023,Senior,99500.0,USD,1.0,2023
ETL Developer,US,2023,Senior,53300.0,USD,1.0,2023
Data Engineer,US,2023,Senior,210000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,165000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,172000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,125000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,250000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,190000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,245000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,245000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,234900.0,USD,1.0,2023
Data Engineer,US,2023,Senior,68400.0,USD,1.0,2023
Data Scientist,US,2023,Senior,155000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,139000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,142000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,128000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,172000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,125000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,128000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,81500.0,USD,1.0,2023
Data Engineer,US,2023,Mid,167500.0,USD,1.0,2023
Data Engineer,US,2023,Mid,106500.0,USD,1.0,2023
Data Engineer,US,2023,Mid,150000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,100000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,139600.0,USD,1.0,2023
Data Analyst,US,2023,Senior,85700.0,USD,1.0,2023
Data Engineer,MU,2020,Junior,100000.0,USD,1.0,2020
Data Engineer,US,2023,Senior,143000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,95000.0,USD,1.0,2023
Data Manager,US,2023,Senior,145000.0,USD,1.0,2023
Data Manager,US,2023,Senior,130000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,330000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,188000.0,USD,1.0,2023
Data Scientist,CA,2023,Senior,238000.0,USD,1.0,2023
Data Scientist,CA,2023,Senior,156000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,145000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,106000.0,USD,1.0,2023
Decision Scientist,GB,2023,Senior,140000.0,GBP,1.2951632,2023
Decision Scientist,GB,2023,Senior,100000.0,GBP,1.2951632,2023
ML Engineer,US,2023,Senior,297300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,198200.0,USD,1.0,2023
Data Engineer,US,2023,Senior,269100.0,USD,1.0,2023
Data Engineer,US,2023,Senior,131300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,220000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Data Engineer,GB,2023,Senior,60000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Senior,50000.0,GBP,1.2951632,2023
Research Engineer,US,2023,Mid,252990.0,USD,1.0,2023
Research Engineer,US,2023,Mid,162170.0,USD,1.0,2023
ML Engineer,US,2023,Senior,260000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,235000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,204500.0,USD,1.0,2023
ML Engineer,US,2023,Mid,142200.0,USD,1.0,2023
Data Analyst,US,2023,Senior,190000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,145000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,212800.0,USD,1.0,2023
Data Scientist,US,2023,Senior,111600.0,USD,1.0,2023
Data Analyst,US,2023,Senior,175000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,130000.0,USD,1.0,2023
BI Analyst,US,2023,Senior,194521.0,USD,1.0,2023
BI Analyst,US,2023,Senior,176838.0,USD,1.0,2023
Analytics Engineer,US,2023,Executive,200000.0,USD,1.0,2023
Analytics Engineer,US,2023,Executive,170000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,191765.0,USD,1.0,2023
Data Scientist,US,2023,Senior,134236.0,USD,1.0,2023
Data Scientist,CA,2023,Senior,238000.0,USD,1.0,2023
Data Scientist,CA,2023,Senior,156000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,198800.0,USD,1.0,2023
Data Scientist,US,2023,Senior,90700.0,USD,1.0,2023
BI Developer,US,2023,Mid,154800.0,USD,1.0,2023
BI Developer,US,2023,Mid,76300.0,USD,1.0,2023
Data Engineer,US,2023,Mid,130000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,115000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,110000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,70000.0,USD,1.0,2023
Data Analyst,DE,2023,Mid,39000.0,EUR,1.0882787,2023
ML Engineer,US,2023,Mid,300000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,200000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,155000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,135000.0,USD,1.0,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
Data Scientist,US,2023,Senior,179000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,109000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,180000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,140000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,221000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,180000.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,222200.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,136000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,275000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,233300.0,USD,1.0,2023
Data Scientist,US,2023,Senior,155500.0,USD,1.0,2023
Applied Scientist,US,2023,Mid,222200.0,USD,1.0,2023
Applied Scientist,US,2023,Mid,136000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,193000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,110000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,306000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,180000.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,212800.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,115100.0,USD,1.0,2023
ML Engineer,US,2023,Senior,238000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,176000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,117500.0,USD,1.0,2023
Data Analyst,US,2023,Senior,86720.0,USD,1.0,2023
Data Analyst,US,2023,Mid,167000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,150000.0,USD,1.0,2023
Data Analyst,US,2023,Executive,90000.0,USD,1.0,2023
Data Analyst,US,2023,Executive,70000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,212800.0,USD,1.0,2023
Data Scientist,US,2023,Senior,111600.0,USD,1.0,2023
Data Engineer,US,2023,Senior,306000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,204000.0,USD,1.0,2023
BI Developer,US,2023,Senior,135000.0,USD,1.0,2023
BI Developer,US,2023,Senior,110000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,165000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,116300.0,USD,1.0,2023
ML Engineer,US,2023,Senior,200000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,175000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,185000.0,USD,1.0,2023
BI Engineer,US,2023,Senior,79600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,180514.0,USD,1.0,2023
ML Engineer,US,2023,Senior,108308.0,USD,1.0,2023
ML Engineer,US,2023,Senior,200000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,150000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,208450.0,USD,1.0,2023
ML Engineer,US,2023,Senior,151600.0,USD,1.0,2023
Data Scientist,US,2023,Senior,324000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,159000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,155000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,135000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,223250.0,USD,1.0,2023
Data Engineer,US,2023,Senior,156275.0,USD,1.0,2023
Data Engineer,US,2023,Senior,220000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,160000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,168000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,130000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,245000.0,USD,1.0,2023
Analytics Engineer,US,2023,Senior,185000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,164000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,130000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,67500.0,USD,1.0,2023
Data Analyst,US,2023,Mid,46500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,270000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,232200.0,USD,1.0,2023
Data Engineer,PL,2023,Mid,40000.0,EUR,1.0882787,2023
Data Analyst,US,2023,Mid,105000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,78000.0,USD,1.0,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,370000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,220000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,155000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,130000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,178200.0,USD,1.0,2023
ML Engineer,US,2023,Senior,115000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,250000.0,USD,1.0,2023
Data Analyst,US,2023,Mid,125000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,204000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,150000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,110000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,95000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,143000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,95000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,250000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,125000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,280000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,240000.0,USD,1.0,2023
Data Manager,US,2023,Senior,110400.0,USD,1.0,2023
Data Manager,US,2023,Senior,68000.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,216000.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,184000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,192000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,164000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,220000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,160000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,225000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,156400.0,USD,1.0,2023
Data Scientist,US,2023,Senior,297300.0,USD,1.0,2023
Data Scientist,US,2023,Senior,198200.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,192000.0,USD,1.0,2023
Applied Scientist,US,2023,Senior,164000.0,USD,1.0,2023
Data Analyst,CA,2023,Senior,168000.0,USD,1.0,2023
Data Analyst,CA,2023,Senior,112000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142200.0,USD,1.0,2023
Data Scientist,US,2023,Senior,253430.0,USD,1.0,2023
Data Scientist,US,2023,Senior,212780.0,USD,1.0,2023
Research Engineer,US,2023,Senior,190000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,152000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,265800.0,USD,1.0,2023
ML Engineer,US,2023,Senior,165500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,193000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,134000.0,USD,1.0,2023
AI Engineer,US,2023,Senior,180000.0,USD,1.0,2023
AI Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,120681.0,USD,1.0,2023
Data Engineer,US,2023,Mid,72409.0,USD,1.0,2023
ML Engineer,US,2023,Senior,180000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,139750.0,USD,1.0,2023
Applied Scientist,US,2023,Mid,222200.0,USD,1.0,2023
Applied Scientist,US,2023,Mid,136000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,254000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,200000.0,USD,1.0,2023
AI Engineer,US,2023,Senior,260000.0,USD,1.0,2023
AI Engineer,US,2023,Senior,192000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,272290.0,USD,1.0,2023
Data Scientist,US,2023,Senior,169374.0,USD,1.0,2023
Data Scientist,US,2023,Senior,195000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,204500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,142200.0,USD,1.0,2023
Data Analyst,RU,2023,Mid,17000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,181500.0,USD,1.0,2023
Data Engineer,US,2023,Senior,112200.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142200.0,USD,1.0,2023
Data Scientist,US,2023,Senior,180000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,162000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,150000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,100000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,250500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,166600.0,USD,1.0,2023
Data Engineer,US,2023,Executive,247500.0,USD,1.0,2023
Data Engineer,US,2023,Executive,172200.0,USD,1.0,2023
ML Engineer,US,2023,Senior,247500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,172200.0,USD,1.0,2023
Data Scientist,US,2023,Senior,223290.0,USD,1.0,2023
Data Scientist,US,2023,Senior,131310.0,USD,1.0,2023
Data Analyst,CA,2020,Junior,60000.0,CAD,0.73006557,2020
AI Engineer,DE,2023,Junior,35000.0,USD,1.0,2023
AI Engineer,IT,2023,Senior,50000.0,EUR,1.0882787,2023
ML Engineer,US,2023,Senior,226600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,140100.0,USD,1.0,2023
ML Engineer,CA,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,CA,2023,Senior,142200.0,USD,1.0,2023
Research Engineer,US,2023,Senior,220000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,140000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204600.0,USD,1.0,2023
ML Engineer,US,2023,Senior,126500.0,USD,1.0,2023
Research Engineer,US,2023,Senior,135960.0,USD,1.0,2023
Research Engineer,US,2023,Senior,70960.0,USD,1.0,2023
Data Engineer,US,2023,Senior,128750.0,USD,1.0,2023
Data Engineer,US,2023,Senior,86250.0,USD,1.0,2023
Data Engineer,GB,2023,Senior,90000.0,GBP,1.2951632,2023
Data Engineer,GB,2023,Senior,75000.0,GBP,1.2951632,2023
Data Engineer,CO,2023,Mid,131000.0,USD,1.0,2023
Data Engineer,CO,2023,Mid,88000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,185100.0,USD,1.0,2023
Data Analyst,US,2023,Senior,133300.0,USD,1.0,2023
Research Engineer,US,2023,Senior,180000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,90000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,75000.0,USD,1.0,2023
AI Engineer,US,2023,Junior,130000.0,USD,1.0,2023
Data Analyst,IN,2023,Junior,1700000.0,INR,0.011962834,2023
Data Analyst,GB,2023,Senior,60000.0,GBP,1.2951632,2023
Data Analyst,GB,2023,Senior,50000.0,GBP,1.2951632,2023
Data Manager,US,2023,Mid,115500.0,USD,1.0,2023
Data Manager,US,2023,Mid,73500.0,USD,1.0,2023
ML Engineer,US,2023,Mid,125000.0,USD,1.0,2023
ML Engineer,US,2023,Mid,85000.0,USD,1.0,2023
Data Manager,US,2023,Mid,80000.0,USD,1.0,2023
Data Manager,US,2023,Mid,70000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,260000.0,USD,1.0,2023
Data Scientist,US,2023,Senior,160000.0,USD,1.0,2023
Data Manager,US,2023,Senior,105000.0,USD,1.0,2023
Data Manager,US,2023,Senior,80000.0,USD,1.0,2023
ML Engineer,CA,2023,Senior,150000.0,USD,1.0,2023
ML Engineer,CA,2023,Senior,95000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,204750.0,USD,1.0,2023
Data Engineer,US,2023,Senior,153550.0,USD,1.0,2023
Data Analyst,US,2023,Senior,150000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,120000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,150000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,110000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,200000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,141000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,230000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,175000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,150000.0,USD,1.0,2023
Research Engineer,US,2023,Senior,120000.0,USD,1.0,2023
ML Engineer,US,2023,Senior,207611.0,USD,1.0,2023
ML Engineer,US,2023,Senior,127876.0,USD,1.0,2023
Data Analyst,US,2023,Senior,175000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,135000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,100000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,75000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,170000.0,USD,1.0,2023
Data Scientist,US,2023,Mid,144500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,204500.0,USD,1.0,2023
ML Engineer,US,2023,Senior,142200.0,USD,1.0,2023
ML Engineer,US,2023,Senior,255360.0,USD,1.0,2023
ML Engineer,US,2023,Senior,212800.0,USD,1.0,2023
Data Engineer,US,2023,Senior,170000.0,USD,1.0,2023
Data Engineer,US,2023,Senior,100000.0,USD,1.0,2023
Data Analyst,US,2023,Senior,106400.0,USD,1.0,2023
Data Analyst,US,2023,Senior,81800.0,USD,1.0,2023
Data Engineer,US,2023,Mid,130000.0,USD,1.0,2023
Data Engineer,US,2023,Mid,69139.0,USD,1.0,2023
BI Analyst,CA,2023,Mid,100631.0,USD,1.0,2023
BI Analyst,CA,2023,Mid,80505.0,USD,1.0,2023
Data Engineer,US,2023,Senior,300105.0,USD,1.0,2023
Data Engineer,US,2023,Senior,151090.0,USD,1.0,2023
ML Engineer,US,2023,Mid,217600.0,USD,1.0,2023
ML Engineer,US,2023,Mid,145000.0,USD,1.0,2023
Data Scientist,GB,2023,Mid,65000.0,GBP,1.2951632,2023
Data Scientist,GB,2023,Mid,45000.0,GBP,1.2951632,2023
Data Engineer,US,2023,Senior,129000.0,USD,1.0,2023
